"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2023,"CA","California","Marin","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence",7.9,"","",6.4,9.8,"254,407","206,190",6041,"SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-122.72355494043 38.0735138436081)"
2023,"AL","Alabama","Morgan","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence",16.8,"","",14.7,19.1,"125,133","96,099",1103,"HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress","POINT (-86.8530296512976 34.453569812448)"
2023,"AL","Alabama","Randolph","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence",13.2,"","",11.1,15.7,"22,786","17,988",1111,"SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-85.4593334042301 33.293864006059)"
2023,"AL","Alabama","Escambia","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence",11.4,"","",9.8,13,"36,558","28,282",1053,"HLTHOUT","COPD","CrdPrv","COPD","POINT (-87.1617426535115 31.1261990377952)"
2023,"AR","Arkansas","Van Buren","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence",32.7,"","",27.8,38.4,"16,142","13,054",5141,"SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-92.5158922653774 35.5806118772188)"
2023,"AR","Arkansas","Van Buren","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Age-adjusted prevalence",9.4,"","",7.9,11,"16,142","13,054",5141,"HLTHOUT","COPD","AgeAdjPrv","COPD","POINT (-92.5158922653774 35.5806118772188)"
2023,"AL","Alabama","Lauderdale","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Age-adjusted prevalence",34.5,"","",29,40,"96,814","78,262",1077,"SOCLNEED","LONELINESS","AgeAdjPrv","Loneliness","POINT (-87.6540983850983 34.9014438477101)"
2023,"AZ","Arizona","Coconino","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence",16.8,"","",14.2,19.6,"144,472","116,865",4005,"RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-111.770577149727 35.8387928971913)"
2023,"AR","Arkansas","Greene","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence",39.3,"","",35.1,43.5,"46,743","35,680",5055,"HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-90.5590804450475 36.1176154800063)"
2023,"AR","Arkansas","Washington","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence",34.6,"","",31.5,37.8,"261,549","200,987",5143,"HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-94.2156793425187 35.9788480792297)"
2023,"AZ","Arizona","Pinal","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence",12.7,"","",10.7,14.9,"484,239","380,282",4021,"RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-111.344793224721 32.9045145361574)"
2023,"AL","Alabama","Clay","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",10.6,"","",9.1,11.9,"14,111","11,157",1027,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-85.8606604130173 33.2693085517833)"
2022,"AR","Arkansas","White","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence",51.5,"","",47.8,55.3,"78,452","60,279",5145,"PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-91.7454779964398 35.2560865177608)"
2023,"AR","Arkansas","Baxter","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence",20.6,"","",18.1,23.4,"42,875","35,338",5005,"HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-92.3369593879758 36.2869936509323)"
2023,"AL","Alabama","Dallas","BRFSS","Disability","Vision disability among adults","%","Age-adjusted prevalence",9.3,"","",8.1,10.7,"36,165","27,736",1047,"DISABLT","VISION","AgeAdjPrv","Vision Disability","POINT (-87.1065206124462 32.3258306814392)"
2023,"AK","Alaska","North Slope","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence",23.6,"","",19.6,28.3,"10,603","7,948",2185,"RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-153.47938789872 69.3135617388991)"
2022,"AL","Alabama","Chambers","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence",17.9,"","",14.6,21.5,"34,079","26,970",1017,"HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-85.3917577489906 32.9141677822456)"
2023,"AZ","Arizona","La Paz","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence",11.5,"","",9.8,13.3,"16,710","14,156",4012,"HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-113.98153747073 33.7292571142703)"
2023,"AR","Arkansas","Crawford","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence",16.8,"","",13.3,20.2,"61,891","47,058",5033,"RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-94.2424245667651 35.5884321173193)"
2022,"AL","Alabama","Etowah","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence",17,"","",13.6,20.4,"103,241","80,652",1055,"HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-86.0349319631417 34.0451449448922)"
2023,"CA","California","Butte","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence",23.8,"","",21.1,26.8,"207,172","164,973",6007,"HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-121.60115169224 39.6663795928272)"
2022,"AR","Arkansas","Hempstead","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence",55.2,"","",49.4,60.9,"19,343","14,429",5057,"PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-93.668219443281 33.7357081301166)"
2023,"AL","Alabama","Lowndes","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence",56.5,"","",51.8,60.6,"9,717","7,570",1085,"HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-86.6500611800636 32.1550262402887)"
2023,"CA","California","San Benito","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence",20.3,"","",17.1,23.9,"68,175","51,135",6069,"HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-121.074673078268 36.605429011687)"
2023,"AR","Arkansas","Boone","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence",4.3,"","",3.6,5.1,"38,530","29,802",5009,"DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-93.0916817879006 36.3086436758994)"
2023,"AR","Arkansas","Lee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence",78.1,"","",74.3,81.6,"8,201","6,761",5077,"PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.780565570189 34.7806712575882)"
2023,"CA","California","Mono","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence",13.9,"","",11,17,"13,066","10,809",6051,"SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-118.887441843869 37.9391655989695)"
2023,"AZ","Arizona","Pima","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence",11.3,"","",9.3,13.5,"1,063,162","858,060",4019,"RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-111.790179841763 32.0975237350697)"
2023,"AR","Arkansas","Faulkner","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",39.8,"","",33.4,46.1,"129,951","100,739",5045,"HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-92.3318762564724 35.1471729558217)"
2023,"CA","California","Amador","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence",68.3,"","",63.6,72.8,"41,811","35,299",6005,"PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.650760892534 38.4464297028895)"
2023,"CA","California","Butte","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence",83.3,"","",80.8,85.6,"207,172","164,973",6007,"PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-121.60115169224 39.6663795928272)"
2023,"AZ","Arizona","Mohave","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence",12.1,"","",10.9,13.3,"223,682","187,847",4015,"HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-113.758099268811 35.7044739765542)"
2023,"CA","California","Kings","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence",28.1,"","",24.4,32.3,"152,682","111,961",6031,"HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-119.815394099578 36.0752380305363)"
2023,"AZ","Arizona","Mohave","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence",18.4,"","",15.2,21.9,"223,682","187,847",4015,"SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-113.758099268811 35.7044739765542)"
2023,"AL","Alabama","Calhoun","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",3.6,"","",3.3,4.1,"116,429","91,555",1015,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-85.8257674379293 33.7714931264898)"
2023,"AR","Arkansas","Cleveland","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Age-adjusted prevalence",15,"","",12.6,17.8,"7,378","5,798",5025,"SOCLNEED","HOUSINSECU","AgeAdjPrv","Housing Insecurity","POINT (-92.1849717548295 33.8983818787189)"
2023,"AR","Arkansas","Calhoun","BRFSS","Disability","Hearing disability among adults","%","Age-adjusted prevalence",7,"","",6.2,7.9,"4,641","3,792",5013,"DISABLT","HEARING","AgeAdjPrv","Hearing Disability","POINT (-92.5029413111612 33.5580587155721)"
2023,"AR","Arkansas","White","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence",15.6,"","",12.6,18.6,"78,452","60,279",5145,"RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-91.7454779964398 35.2560865177608)"
2022,"CA","California","Humboldt","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence",59.6,"","",55.8,63.2,"133,985","109,146",6023,"PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-123.875674190259 40.6992051844633)"
2023,"AR","Arkansas","Bradley","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence",34.8,"","",29.5,40.4,"10,104","7,612",5011,"SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-92.1624834155635 33.466623700772)"
2023,"AR","Arkansas","Perry","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence",8.9,"","",7.5,10.6,"10,184","8,014",5105,"SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-92.9308792596259 34.9473919842415)"
2023,"AL","Alabama","Franklin","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence",15.9,"","",13.3,18.6,"31,802","23,799",1059,"SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-87.8436750232892 34.4417388803873)"
2022,"CA","California","Mono","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence",65.4,"","",61.9,68.7,"13,066","10,809",6051,"PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-118.887441843869 37.9391655989695)"
2023,"AR","Arkansas","Fulton","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence",19,"","",16.6,21.6,"12,421","9,795",5049,"HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress","POINT (-91.817888079321 36.3816206347765)"
2022,"AR","Arkansas","Johnson","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence",28.1,"","",23.5,32.9,"26,129","19,835",5071,"HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-93.4598912643847 35.5697554205716)"
2023,"AK","Alaska","Dillingham","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Age-adjusted prevalence",51.4,"","",46.7,55.9,"4,607","3,180",2070,"PREVENT","BPMED","AgeAdjPrv","High Blood Pressure Medication","POINT (-158.236178154164 59.7978171220014)"
2022,"AL","Alabama","Lee","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence",78.8,"","",71.6,84.3,"183,215","145,050",1081,"PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-85.3550362108983 32.601254498925)"
2023,"AL","Alabama","Jackson","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence",10.6,"","",8.8,12.4,"53,467","42,355",1071,"SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-85.9995052603961 34.7796392771775)"
2023,"CA","California","Napa","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Age-adjusted prevalence",6.5,"","",5.8,7.1,"133,216","107,838",6055,"HLTHOUT","CANCER","AgeAdjPrv","Cancer (non-skin) or Melanoma","POINT (-122.330692396629 38.5067022702407)"
2023,"AR","Arkansas","Clark","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence",11.5,"","",9.8,13.3,"21,274","16,965",5019,"SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-93.1767308539705 34.0510757211807)"
2023,"AK","Alaska","Wrangell","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence",3.7,"","",3.3,4.1,"2,064","1,686",2275,"DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-132.033291099899 56.3275352874816)"
2023,"AK","Alaska","Kusilvak","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence",41.5,"","",37.2,46,"8,001","4,640",2158,"HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-163.385871730467 62.1566155670538)"
2023,"AR","Arkansas","Desha","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",5.2,"","",4.7,5.9,"10,479","7,909",5041,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-91.2552412838777 33.8308426422596)"
2023,"AR","Arkansas","Hempstead","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence",79.5,"","",76.8,81.8,"19,343","14,429",5057,"PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-93.668219443281 33.7357081301166)"
2023,"AL","Alabama","Cleburne","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",3.4,"","",2.9,3.9,"15,639","12,016",1029,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-85.5179075897695 33.6749172926082)"
2022,"AR","Arkansas","Columbia","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence",73.5,"","",65.3,80.7,"22,150","17,425",5027,"PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-93.2275288321248 33.2144070346383)"
2023,"CA","California","Imperial","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Age-adjusted prevalence",13.3,"","",11.3,15.5,"179,057","128,709",6025,"SOCLNEED","SHUTUTILITY","AgeAdjPrv","Utility Services Threat","POINT (-115.365089023702 33.0401896009011)"
2023,"AL","Alabama","Elmore","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence",18.4,"","",15.9,20.9,"90,441","71,010",1051,"HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-86.1484340236509 32.5970686891064)"
2023,"AL","Alabama","Wilcox","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence",31.4,"","",27,36.3,"9,944","7,755",1131,"SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-87.3083095693845 31.9892939338512)"
2023,"CA","California","Merced","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence",6.1,"","",5.3,6.8,"291,920","209,020",6047,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-120.717750083358 37.1917830406782)"
2023,"AR","Arkansas","Lafayette","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence",35.2,"","",31,39.3,"6,095","4,961",5073,"HLTHSTAT","GHLTH","CrdPrv","General Health","POINT (-93.6074236583095 33.241415618939)"
2023,"AK","Alaska","Skagway","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence",7.9,"","",6.8,9,"1,095","925",2230,"DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-135.336028290736 59.5592737178809)"
2022,"CA","California","Glenn","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence",14.9,"","",12.2,17.9,"28,129","20,659",6021,"HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-122.392432829407 39.5983868407646)"
2023,"AK","Alaska","Kodiak Island","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence",5.2,"","",4.6,5.8,"12,565","9,632",2150,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-153.789812278338 57.6808874751479)"
2023,"CA","California","Alpine","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence",10.6,"","",9.6,11.7,"1,141","955",6003,"HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-119.820667930537 38.5974751291386)"
2023,"AR","Arkansas","Garland","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence",37.3,"","",32.5,42.1,"99,784","80,189",5051,"DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-93.1504977724069 34.5766230811054)"
2023,"AL","Alabama","Washington","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence",29.9,"","",24.6,35.1,"15,022","11,806",1129,"RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-88.2081714139416 31.4075499895542)"
2023,"AL","Alabama","Russell","BRFSS","Disability","Vision disability among adults","%","Crude prevalence",7.6,"","",6.6,8.5,"58,744","44,343",1113,"DISABLT","VISION","CrdPrv","Vision Disability","POINT (-85.1846581812352 32.2882099895674)"
2023,"CA","California","Mendocino","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence",69.5,"","",65,73.5,"89,108","70,576",6045,"PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-123.391321827245 39.4403114811983)"
2023,"AK","Alaska","Prince of Wales-Hyder","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence",37.7,"","",30.1,45.9,"5,696","4,429",2198,"HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-133.055155796378 55.8173059571036)"
2023,"AL","Alabama","Franklin","BRFSS","Disability","Any disability among adults","%","Crude prevalence",42,"","",36.6,47.6,"31,802","23,799",1059,"DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-87.8436750232892 34.4417388803873)"
2022,"AZ","Arizona","Greenlee","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence",71.3,"","",62.9,78.8,"9,369","6,858",4011,"PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-109.240185682696 33.215200364114)"
2023,"AK","Alaska","Juneau","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence",68.6,"","",64.8,72.1,"31,555","25,267",2110,"PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-134.172902838081 58.4491350384727)"
2023,"AR","Arkansas","Pulaski","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence",85.4,"","",83.2,87.3,"400,009","307,397",5119,"PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-92.3119548341849 34.7700394452014)"
2023,"CA","California","Alameda","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence",17.5,"","",15,20,"1,622,188","1,306,255",6001,"HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-121.888566503138 37.6463311425304)"
2022,"AZ","Arizona","La Paz","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence",58.9,"","",53.1,64.4,"16,710","14,156",4012,"PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening","POINT (-113.98153747073 33.7292571142703)"
2023,"AL","Alabama","Walker","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence",18.4,"","",14.9,22.1,"64,728","49,914",1127,"RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-87.2978092396997 33.8031253577516)"
2022,"AZ","Arizona","Cochise","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence",55.5,"","",52.2,59,"124,640","99,219",4003,"PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-109.751384831901 31.8794588523568)"
2023,"AL","Alabama","Dale","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence",15.8,"","",13.7,17.9,"49,871","38,227",1045,"HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-85.6109266826185 31.4316629601359)"
2022,"AL","Alabama","Hale","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence",43.9,"","",36.6,51.2,"14,888","11,246",1065,"RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-87.6288617663726 32.7624422973756)"
2022,"AL","Alabama","Blount","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence",36.5,"","",29.8,43.3,"59,816","46,099",1009,"RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-86.5674545509626 33.9808484356408)"
2023,"CA","California","Amador","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence",32.9,"","",27.5,38.3,"41,811","35,299",6005,"SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-120.650760892534 38.4464297028895)"
2023,"AK","Alaska","Bethel","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence",21.8,"","",19.1,25.2,"18,224","11,798",2050,"DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-159.82324096097 60.9128860869079)"
2023,"AL","Alabama","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence",80.3,"","",76.7,83.3,"412,600","324,132",1089,"PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.550355969647 34.7630088775779)"
2023,"AR","Arkansas","Madison","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence",40.6,"","",32.4,49,"17,775","13,547",5087,"HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-93.7242584115005 36.0113363272212)"
2023,"AL","Alabama","Cleburne","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence",11.7,"","",9.8,13.5,"15,639","12,016",1029,"HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-85.5179075897695 33.6749172926082)"
2023,"AK","Alaska","Kenai Peninsula","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence",28.4,"","",24.5,32.6,"61,223","47,721",2122,"DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-151.5538621838 60.2599690239553)"
2023,"AR","Arkansas","Scott","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence",14.3,"","",11.8,17,"9,851","7,622",5127,"RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-94.06316918547 34.8608770716874)"
2023,"AR","Arkansas","Montgomery","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Age-adjusted prevalence",12.5,"","",9.7,15.5,"8,620","7,004",5097,"SOCLNEED","FOODSTAMP","AgeAdjPrv","Food Stamps","POINT (-93.6594929570876 34.5391664075576)"
2023,"AL","Alabama","Perry","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence",41.9,"","",35.7,47.2,"7,738","6,081",1105,"SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-87.2942727229619 32.6384797740624)"
2023,"AR","Arkansas","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence",6.9,"","",6,7.8,"14,201","11,154",5021,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.4170776785868 36.3683675945226)"
2023,"AR","Arkansas","Cross","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence",26.4,"","",22.4,30.6,"16,420","12,527",5037,"HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-90.7714945147511 35.2958747021642)"
2023,"AR","Arkansas","Monroe","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence",43.7,"","",35.2,52.3,"6,512","4,982",5095,"HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-91.2039164853539 34.6778463256655)"
2023,"CA","California","Contra Costa","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence",12.7,"","",10.9,14.5,"1,155,025","904,586",6013,"DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-121.927326815652 37.9192010440958)"
2023,"CA","California","El Dorado","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence",2.5,"","",2.2,2.8,"192,215","155,106",6017,"HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-120.524584137234 38.7786875121222)"
2023,"AR","Arkansas","Madison","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence",27.2,"","",23.2,31.5,"17,775","13,547",5087,"HLTHSTAT","GHLTH","CrdPrv","General Health","POINT (-93.7242584115005 36.0113363272212)"
2023,"AK","Alaska","Lake and Peninsula","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence",11.3,"","",9.8,12.8,"1,331","964",2164,"DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-156.194112811655 58.6489291768631)"
2023,"AK","Alaska","Skagway","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence",14.6,"","",11.8,17.6,"1,095","925",2230,"RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-135.336028290736 59.5592737178809)"
2023,"CA","California","Humboldt","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence",21.7,"","",18.3,25.5,"133,985","109,146",6023,"HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-123.875674190259 40.6992051844633)"
2023,"AL","Alabama","Marion","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence",19.3,"","",16.4,22.5,"29,244","23,108",1093,"DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-87.8871984960778 34.1365876476739)"
